study_id,effect_id,f_profile_id,profile_signature_id,signature_source_n,signature_allocated_n,signature_empirical_share,signature_panel_share,missing_demographic_fields,GENDER,pid_3,age_5,EDUC4,ideo_3,race_4
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F079,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F080,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F081,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F082,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F083,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F084,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F085,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F086,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F087,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F088,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F089,410f5bc9dbff6d4b,32,15,0.029934518241347054,0.03,,Female,Republican,Younger than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F090,544257bffc5af776,7,3,0.006548175865294668,0.006,,Male,Republican,Younger than 50,Non-College,Moderate,Black
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F091,544257bffc5af776,7,3,0.006548175865294668,0.006,,Male,Republican,Younger than 50,Non-College,Moderate,Black
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F092,544257bffc5af776,7,3,0.006548175865294668,0.006,,Male,Republican,Younger than 50,Non-College,Moderate,Black
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F093,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F094,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F095,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F096,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F097,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F098,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F099,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F100,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F101,7dc7f89cc04ad823,19,9,0.01777362020579981,0.018,,Male,Republican,Younger than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F102,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F103,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F104,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F105,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F106,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F107,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F108,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F109,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F110,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F111,9070a7f74e9eead8,21,10,0.019644527595884004,0.02,,Male,Democrat,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F112,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F113,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F114,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F115,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F116,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F117,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F118,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F119,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F120,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F121,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F122,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F123,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F124,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F125,634aab056e115905,29,14,0.027128157156220765,0.028,,Female,Republican,Older than 50,College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F126,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F127,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F128,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F129,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F130,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F131,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F132,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F133,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F134,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F135,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F136,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F137,2a69595f2fa0b944,26,12,0.02432179607109448,0.024,,Male,Democrat,Younger than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F138,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F139,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F140,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F141,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F142,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F143,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F144,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F145,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F146,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F147,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F148,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F149,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F150,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F151,40e6b8a14a9c5898,29,14,0.027128157156220765,0.028,,Male,Republican,Older than 50,Non-College,Moderate,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F152,d3bc8fb6c134e376,8,4,0.007483629560336763,0.008,race_4,Female,Republican,Older than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F153,d3bc8fb6c134e376,8,4,0.007483629560336763,0.008,race_4,Female,Republican,Older than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F154,d3bc8fb6c134e376,8,4,0.007483629560336763,0.008,race_4,Female,Republican,Older than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F155,d3bc8fb6c134e376,8,4,0.007483629560336763,0.008,race_4,Female,Republican,Older than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F156,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F157,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F158,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F159,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F160,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F161,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F162,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F163,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F164,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F165,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F166,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F167,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F168,c32a8cc60d25cd79,27,13,0.025257249766136577,0.026,,Female,Republican,Older than 50,Non-College,Liberal,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F169,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F170,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F171,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F172,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F173,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F174,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F175,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F176,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F177,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F178,3844551614396b73,21,10,0.019644527595884004,0.02,,Female,Democrat,Younger than 50,College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F179,b35707827ebc01ee,12,6,0.011225444340505144,0.012,,Female,Republican,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F180,b35707827ebc01ee,12,6,0.011225444340505144,0.012,,Female,Republican,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F181,b35707827ebc01ee,12,6,0.011225444340505144,0.012,,Female,Republican,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F182,b35707827ebc01ee,12,6,0.011225444340505144,0.012,,Female,Republican,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F183,b35707827ebc01ee,12,6,0.011225444340505144,0.012,,Female,Republican,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F184,b35707827ebc01ee,12,6,0.011225444340505144,0.012,,Female,Republican,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F185,2b527ebcd661c5f9,14,7,0.013096351730589336,0.014,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F186,2b527ebcd661c5f9,14,7,0.013096351730589336,0.014,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F187,2b527ebcd661c5f9,14,7,0.013096351730589336,0.014,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F188,2b527ebcd661c5f9,14,7,0.013096351730589336,0.014,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F189,2b527ebcd661c5f9,14,7,0.013096351730589336,0.014,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F190,2b527ebcd661c5f9,14,7,0.013096351730589336,0.014,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F191,2b527ebcd661c5f9,14,7,0.013096351730589336,0.014,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F192,fd5db874c61af6e6,5,2,0.004677268475210477,0.004,race_4,Male,Democrat,Younger than 50,Non-College,Moderate,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F193,fd5db874c61af6e6,5,2,0.004677268475210477,0.004,race_4,Male,Democrat,Younger than 50,Non-College,Moderate,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F194,fc0d018ac180e42c,4,2,0.0037418147801683817,0.004,race_4,Female,Democrat,Younger than 50,College,Conservative,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F195,fc0d018ac180e42c,4,2,0.0037418147801683817,0.004,race_4,Female,Democrat,Younger than 50,College,Conservative,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F196,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F197,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F198,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F199,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F200,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F201,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F202,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F203,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,McGinty730__cc98b379d01b2206__F204,25734546b2a948b2,57,27,0.05332086061739944,0.054,,Female,Democrat,Older than 50,Non-College,Conservative,White
