request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0530|Consensus|stage_a|replicate_1|fmt_v2,G-97ec78cf6e56160f14f0943f97d2f33d6d80a1e2,G,target,LP0530,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,16f39f527176e09b38973869921b4516fa9838f1c0afb7023e6b7bd02ec34ed3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,506398640,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0530|Consensus|stage_a|replicate_1|fmt_v2,16f39f527176e09b38973869921b4516fa9838f1c0afb7023e6b7bd02ec34ed3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0531|Consensus|stage_a|replicate_1|fmt_v2,G-fcaf6c8ba41fc6aca00e2a9e4005dde033458de4,G,target,LP0531,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a5f59f286d7d056e3ac7fd1b32c1ff01a0219a14c9313dcb8d32725102ff5ffe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,494837703,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0531|Consensus|stage_a|replicate_1|fmt_v2,a5f59f286d7d056e3ac7fd1b32c1ff01a0219a14c9313dcb8d32725102ff5ffe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0532|Consensus|stage_a|replicate_1|fmt_v2,G-7113ebb44e05448036577b7c0afa33855bc8e8e7,G,target,LP0532,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,dc1051849dd2dbb00b4cfdd6b930194676204123c4bf2b83dd0dfd9ca48da5a1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,808262634,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0532|Consensus|stage_a|replicate_1|fmt_v2,dc1051849dd2dbb00b4cfdd6b930194676204123c4bf2b83dd0dfd9ca48da5a1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0533|Consensus|stage_a|replicate_1|fmt_v2,G-87787be196d6b43032cd09c77f5664803cbf1997,G,target,LP0533,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d58061ace68031f1a14915cfd200bf9617e38c8007a32515ad4519faef765e88,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,633842677,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0533|Consensus|stage_a|replicate_1|fmt_v2,d58061ace68031f1a14915cfd200bf9617e38c8007a32515ad4519faef765e88,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0534|Consensus|stage_a|replicate_1|fmt_v2,G-1e8928485771338438e66e13b312f5a6eba68635,G,target,LP0534,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a7a026bf32d56c2b716eaf565b118a64378a281fa9b649d1d6ad7d15d9088017,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,344163349,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0534|Consensus|stage_a|replicate_1|fmt_v2,a7a026bf32d56c2b716eaf565b118a64378a281fa9b649d1d6ad7d15d9088017,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0535|Consensus|stage_a|replicate_1|fmt_v2,G-7fe61f615b7816dc91eef3d16ab9d2018ae8a457,G,target,LP0535,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,964308baf3100810e3786384c6ecfe39881568a79a28df62a754af46a64271c3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1531205024,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0535|Consensus|stage_a|replicate_1|fmt_v2,964308baf3100810e3786384c6ecfe39881568a79a28df62a754af46a64271c3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0536|Consensus|stage_a|replicate_1|fmt_v2,G-5b5e80efa3f2995c1c43ba8477bf5ddd7140dcf7,G,target,LP0536,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5f760e0ed3b5dd4bee5977f8ee90c50956bc1a8d1bd33826927a23ece795eb65,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1521457980,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0536|Consensus|stage_a|replicate_1|fmt_v2,5f760e0ed3b5dd4bee5977f8ee90c50956bc1a8d1bd33826927a23ece795eb65,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0537|Consensus|stage_a|replicate_1|fmt_v2,G-ea8dc18d2991f8466cee99f6f3a52aaf4c604538,G,target,LP0537,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ea1ee0ee04b098a174e44dbe8b1cc47efe1a9c4b0e1daad976a96ec8f414e15b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2125298531,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0537|Consensus|stage_a|replicate_1|fmt_v2,ea1ee0ee04b098a174e44dbe8b1cc47efe1a9c4b0e1daad976a96ec8f414e15b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0538|Consensus|stage_a|replicate_1|fmt_v2,G-e43ddf6f3382fd991329a85ab5834dafa6082e94,G,target,LP0538,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,398c802c872cbccd143f3eca2c76b7dbbf3be18dd4a81540027e9b86fa863c68,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2080291962,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0538|Consensus|stage_a|replicate_1|fmt_v2,398c802c872cbccd143f3eca2c76b7dbbf3be18dd4a81540027e9b86fa863c68,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0539|Consensus|stage_a|replicate_1|fmt_v2,G-f43117076a7a7a65479973960d67fc53202ae84f,G,target,LP0539,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,2673a1c23f16e925d5e848cbd4f400959ead8f01534be1463409963eddb89ad6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1390192759,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0539|Consensus|stage_a|replicate_1|fmt_v2,2673a1c23f16e925d5e848cbd4f400959ead8f01534be1463409963eddb89ad6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0540|Consensus|stage_a|replicate_1|fmt_v2,G-83d40cd04d1579d71c1b2dfc0d0562de3bd77d3d,G,target,LP0540,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,11285daad9277dab3ddc8854ec89289e1e7d81a26470cbbdf8817f249c7143e8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1421710201,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0540|Consensus|stage_a|replicate_1|fmt_v2,11285daad9277dab3ddc8854ec89289e1e7d81a26470cbbdf8817f249c7143e8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0541|Consensus|stage_a|replicate_1|fmt_v2,G-7432f06b9efad3b1e78190596c16ceaf213df23f,G,target,LP0541,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,99f45888b7ed7098628dcb51a0b77830a6547fb504639092f64479a93a773147,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,123778186,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0541|Consensus|stage_a|replicate_1|fmt_v2,99f45888b7ed7098628dcb51a0b77830a6547fb504639092f64479a93a773147,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0542|Consensus|stage_a|replicate_1|fmt_v2,G-7663ee1d882f6b3832fb065fb5bee47b94d07981,G,target,LP0542,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,1af82bd4ed77dcfd275856c6db9e2893a1f96618a36ad8a40e8db242e0fa8f1b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1962362740,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0542|Consensus|stage_a|replicate_1|fmt_v2,1af82bd4ed77dcfd275856c6db9e2893a1f96618a36ad8a40e8db242e0fa8f1b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0543|Consensus|stage_a|replicate_1|fmt_v2,G-999df1cd11e63f771475d48319630fb1bfe4f992,G,target,LP0543,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,bc48065612abf04b9c742d1f48f2276898f6e13e8d61fcf5fa2d93c8981b6b00,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1159865107,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0543|Consensus|stage_a|replicate_1|fmt_v2,bc48065612abf04b9c742d1f48f2276898f6e13e8d61fcf5fa2d93c8981b6b00,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0544|Consensus|stage_a|replicate_1|fmt_v2,G-42f0ec23abb7e0846e082fa45f1be99ce31f8276,G,target,LP0544,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8dd84b3984e8d6744ca74c677c65b55e480319c055c1645f4089b11167c12415,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,832157900,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0544|Consensus|stage_a|replicate_1|fmt_v2,8dd84b3984e8d6744ca74c677c65b55e480319c055c1645f4089b11167c12415,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0545|Consensus|stage_a|replicate_1|fmt_v2,G-e48de48e28ec54ae92f44a8d92de946e2326dd43,G,target,LP0545,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d572633f24cd08a2cbb3f486497eec955afc6cdfe9b53891cdf4e90b0e627359,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1913134541,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0545|Consensus|stage_a|replicate_1|fmt_v2,d572633f24cd08a2cbb3f486497eec955afc6cdfe9b53891cdf4e90b0e627359,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0546|Consensus|stage_a|replicate_1|fmt_v2,G-a69f6af57eea15b88d806b7fc856d26a809fbd3a,G,target,LP0546,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,25bab9cf9cff1f8d5d9116999ed570a5c2c259318831ae2428fd66a566d47a82,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1277750181,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0546|Consensus|stage_a|replicate_1|fmt_v2,25bab9cf9cff1f8d5d9116999ed570a5c2c259318831ae2428fd66a566d47a82,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0547|Consensus|stage_a|replicate_1|fmt_v2,G-cdb0cb62a72fca6eaa8e3d35b44c1d0274045906,G,target,LP0547,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d1b02eb33e4d8f0b37b4e7900afbb10a5b57088a18cde1828b79ae42acdd36fb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1116823862,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0547|Consensus|stage_a|replicate_1|fmt_v2,d1b02eb33e4d8f0b37b4e7900afbb10a5b57088a18cde1828b79ae42acdd36fb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0548|Consensus|stage_a|replicate_1|fmt_v2,G-551c7bb6b25edcd84692b4aa8870e04f8eeba91d,G,target,LP0548,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,04810eb51c0ad73384716a20c71f6d2aea4508bb9855d86265f3caab4c2e1891,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1553454150,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0548|Consensus|stage_a|replicate_1|fmt_v2,04810eb51c0ad73384716a20c71f6d2aea4508bb9855d86265f3caab4c2e1891,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0549|Consensus|stage_a|replicate_1|fmt_v2,G-1b293a98fc8a991bea0f4d1ac231bf6e8306960f,G,target,LP0549,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b9009c2a400715a96f7577f321366da23dc35cf0a128f87821d9a0ff74b6b06e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,853347917,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0549|Consensus|stage_a|replicate_1|fmt_v2,b9009c2a400715a96f7577f321366da23dc35cf0a128f87821d9a0ff74b6b06e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0550|Consensus|stage_a|replicate_1|fmt_v2,G-66d70acc4d8da675e362748f9a909810d1526b73,G,target,LP0550,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e25c96e0c6946ba903b7026ec9f34eb0df615b0544fde0760c75e1bc360a803c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,456899599,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0550|Consensus|stage_a|replicate_1|fmt_v2,e25c96e0c6946ba903b7026ec9f34eb0df615b0544fde0760c75e1bc360a803c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0551|Consensus|stage_a|replicate_1|fmt_v2,G-6ba552e1dd15c53536d222b11cb12b63bf07462c,G,target,LP0551,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,46f6cb73a9d84513060dacdb778e339614af9882dfe391084389713f6ad293fc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,878734074,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0551|Consensus|stage_a|replicate_1|fmt_v2,46f6cb73a9d84513060dacdb778e339614af9882dfe391084389713f6ad293fc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0552|Consensus|stage_a|replicate_1|fmt_v2,G-2c8877d4cec03a947c0ce270309999e29f38f041,G,target,LP0552,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8c5b874478acb076e00fff161c9cd8b789402a0dd2942e3364c9ae5999889ad4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,668019262,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0552|Consensus|stage_a|replicate_1|fmt_v2,8c5b874478acb076e00fff161c9cd8b789402a0dd2942e3364c9ae5999889ad4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0553|Consensus|stage_a|replicate_1|fmt_v2,G-c629ebcb9c7c364eb56f37ef60703c73307292b5,G,target,LP0553,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0a681ae6865734f30eb5194b90d1eeabb3e9ae31e0151c965b755f701b577954,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,684723688,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0553|Consensus|stage_a|replicate_1|fmt_v2,0a681ae6865734f30eb5194b90d1eeabb3e9ae31e0151c965b755f701b577954,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0554|Consensus|stage_a|replicate_1|fmt_v2,G-ddd173bb32bd8a77bbd55677a9226b84ba6e1e3e,G,target,LP0554,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,536ddccd39a0ef19f6fad8d81ce098cf35df8921c921fce3e0cd8a975ff19a64,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1851814384,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0554|Consensus|stage_a|replicate_1|fmt_v2,536ddccd39a0ef19f6fad8d81ce098cf35df8921c921fce3e0cd8a975ff19a64,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0555|Consensus|stage_a|replicate_1|fmt_v2,G-3c36acf91d9387de7a81877c75bc612c39070428,G,target,LP0555,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d23f09d2d22a50a50bdaba61c27afd14c8f872c2041a82e32810c03c9755d521,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,369156561,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0555|Consensus|stage_a|replicate_1|fmt_v2,d23f09d2d22a50a50bdaba61c27afd14c8f872c2041a82e32810c03c9755d521,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0556|Consensus|stage_a|replicate_1|fmt_v2,G-7663a9f9c3df6c86995f683dd0e7ccb1b384a9eb,G,target,LP0556,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,593c4afbfcfc33ae375185bd5072a71c40ea429316b196b52e4b1f387f33423c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,816234619,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0556|Consensus|stage_a|replicate_1|fmt_v2,593c4afbfcfc33ae375185bd5072a71c40ea429316b196b52e4b1f387f33423c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0557|Consensus|stage_a|replicate_1|fmt_v2,G-3df7814103af54f0ddbae7d0a22eaa4d051890e6,G,target,LP0557,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f11a7d85c264b8bad02d98d4f63773da18fcd43ca10119a209ce34d6fab1b1d4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2141083506,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0557|Consensus|stage_a|replicate_1|fmt_v2,f11a7d85c264b8bad02d98d4f63773da18fcd43ca10119a209ce34d6fab1b1d4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0558|Consensus|stage_a|replicate_1|fmt_v2,G-98b438ca9596058b8f0a7868ac6b1b34acc71748,G,target,LP0558,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ba45def5d917ca3c6f2f27a5952c35dd836c87f3a3a9c029b2d86904026518b2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1191081762,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0558|Consensus|stage_a|replicate_1|fmt_v2,ba45def5d917ca3c6f2f27a5952c35dd836c87f3a3a9c029b2d86904026518b2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
