study_id,effect_id,target_population,population_type,population_matching_method,profile_fields_available,weights_used,num_profiles,f_model_id,f_prompt_protocol_id,f_inference_config_hash,f_r_f,external_f_population_panel_version,external_f_population_panel_sha256,synthetic_prediction_status,requires_synthetic_regeneration,outcome_name,outcome_type,outcome_range,human_ate_native,synthetic_ate_native,human_effect_pp,synthetic_effect_pp,included_primary_calibration,included_secondary_sensitivity,exclusion_reason
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,hillary_clinton_leadership [hyp2],attitude,6.0,0.05261385233478988,0.06166666666665943,0.8768975389131684,1.0277777777776609,True,False,
Merolla843,Merolla843:trump_leadership:hyp1,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,trump_leadership [hyp1],attitude,6.0,-0.2679161785760802,0.5966666666666702,-4.465269642934672,9.944444444444505,True,False,
Merolla843,Merolla843:trump_leadership:hyp2,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,trump_leadership [hyp2],attitude,6.0,-0.1340967594486,0.1683333333333401,-2.23494599081,2.8055555555556664,True,False,
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp1,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,BELIEVABLE [hyp1],attitude,6.0,0.05434561976461172,-0.019166666666664334,0.9057603294101879,-0.31944444444440556,True,False,
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp2,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,BELIEVABLE [hyp2],attitude,6.0,0.020190514508788837,-0.05083333333333595,0.3365085751464769,-0.8472222222222658,True,False,
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp3,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,BELIEVABLE [hyp3],attitude,6.0,0.07584325653159052,-0.07000000000000028,1.264054275526505,-1.1666666666666714,True,False,
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp1,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,COMPENSATION [hyp1],attitude,6.0,0.024774251213210086,0.021666666666669165,0.41290418688683106,0.36111111111115646,True,False,
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp2,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,COMPENSATION [hyp2],attitude,6.0,0.09065230083902254,-0.04500000000000082,1.510871680650383,-0.7500000000000173,True,False,
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,COMPENSATION [hyp3],attitude,6.0,0.11616134025311009,-0.023333333333330764,1.9360223375518348,-0.38888888888883866,True,False,
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,PERCEIVED HARM [hyp1],attitude,6.0,0.11376664409839687,-0.0033333333333303017,1.8961107349732775,-0.05555555555550873,True,False,
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,PERCEIVED HARM [hyp2],attitude,6.0,0.1479711126156653,-0.023333333333329875,2.466185210261085,-0.38888888888882756,True,False,
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,PERCEIVED HARM [hyp3],attitude,6.0,0.26417508714645077,-0.026666666666660177,4.402918119107513,-0.4444444444443363,True,False,
MunschS68,MunschS68:Morgan_Committed:hyp1,MunschS68 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Morgan_Committed,attitude,6.0,0.7805075248158841,0.5184999999999986,13.008458746931407,8.641666666666648,True,False,
SchaadS62,SchaadS62:still_identify:hyp1,SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,still_identify [hyp1],attitude,6.0,-0.16390074114405184,-0.0066666666666659324,-2.7316790190675344,-0.11111111111109517,True,False,
SchaadS62,SchaadS62:still_identify:hyp2,SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,still_identify [hyp2],attitude,6.0,-0.4145196117105039,-0.5625,-6.908660195175065,-9.375,True,False,
SchaadS62,SchaadS62:still_identify:hyp3,SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,still_identify [hyp3],attitude,6.0,-0.5728063485668207,-0.20416666666666572,-9.546772476113674,-3.4027777777777657,True,False,
Schnabel903,Schnabel903:Feminine:hyp1,Schnabel903 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Feminine,attitude,6.0,0.11232729938532726,0.22361111111110876,1.872121656422121,3.726851851851809,True,False,
Schnabel903,Schnabel903:Masculine:hyp1,Schnabel903 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Masculine,attitude,6.0,0.026137939730168647,0.24194444444444274,0.4356323288361441,4.032407407407379,True,False,
ShannonS2,ShannonS2:tax credit effective:hyp1,ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,tax credit effective [hyp1],attitude,4.0,-0.15386398405265966,-0.16000000000000014,-3.8465996013164916,-4.0000000000000036,True,False,
ShannonS2,ShannonS2:tax credit effective:hyp2,ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,tax credit effective [hyp2],attitude,4.0,-0.32862766390661013,-0.12666666666665982,-8.215691597665254,-3.1666666666664955,True,False,
ShannonS2,ShannonS2:tax credit effective:hyp3,ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,tax credit effective [hyp3],attitude,4.0,0.04121688786299371,0.07916666666666483,1.0304221965748428,1.9791666666666208,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp1,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Americans_Killed [hyp1],attitude,2.0,-0.1582228116710931,-0.8941666666666626,-7.911140583554655,-44.70833333333313,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp2,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Americans_Killed [hyp2],attitude,2.0,0.06129460377820628,-0.014444444444443372,3.064730188910314,-0.7222222222221686,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp3,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Americans_Killed [hyp3],attitude,2.0,0.05280127869484996,-0.013333333333329866,2.640063934742498,-0.6666666666664933,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp4,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Americans_Killed [hyp4],attitude,2.0,0.07506361323156008,-0.014999999999999902,3.753180661578004,-0.7499999999999951,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp1,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_likely [hyp1],attitude,3.0,0.061186602870813456,-0.6737499999999974,2.039553429027113,-22.458333333333247,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp2,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_likely [hyp2],attitude,3.0,-0.053798858146683504,-0.18722222222222307,-1.7932952715561168,-6.240740740740769,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp3,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_likely [hyp3],attitude,3.0,-0.02181232616014972,-0.16666666666667007,-0.727077538671661,-5.555555555555669,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp4,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_likely [hyp4],attitude,3.0,-0.14184802450910006,-0.19999999999999973,-4.728267483636673,-6.666666666666665,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp1,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_worry [hyp1],attitude,3.0,0.14025088028169286,-0.5308333333333324,4.675029342723091,-17.694444444444418,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp2,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_worry [hyp2],attitude,3.0,0.05502649051036368,-0.050000000000003375,1.8342163503454523,-1.6666666666667773,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp3,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_worry [hyp3],attitude,3.0,0.08473071611757987,-0.046666666666669965,2.8243572039193254,-1.5555555555556655,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp4,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Terrorism_worry [hyp4],attitude,3.0,0.022941546197359663,-0.05666666666666975,0.7647182065786517,-1.8888888888889899,True,False,
Stoker1063,Stoker1063:Anger:hyp1,Stoker1063 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Anger,attitude,6.0,-0.6754271553410716,-1.2066666666666626,-11.257119255684522,-20.11111111111104,True,False,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Serious,attitude,6.0,-0.4785393584983222,-1.078333333333335,-7.975655974972041,-17.972222222222246,True,False,
Stoker1063,Stoker1063:Worry:hyp1,Stoker1063 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,Worry,attitude,6.0,-0.4732109896573049,-0.7837499999999986,-7.8868498276217505,-13.062499999999977,True,False,
Terman1029,Terman1029:donating to HRAC:hyp1,Terman1029 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,donating to HRAC [hyp1],binary_behavior,1.0,-0.013438735177866867,-0.04291666666666494,-1.3438735177866867,-4.291666666666494,True,False,
Terman1029,Terman1029:donating to HRAC:hyp2,Terman1029 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,donating to HRAC [hyp2],binary_behavior,1.0,0.029606980898719826,-0.08833333333333004,2.9606980898719826,-8.833333333333005,True,False,
Terman1029,Terman1029:donating to HRAC:hyp3,Terman1029 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,donating to HRAC [hyp3],binary_behavior,1.0,-0.011822240168700038,0.02666666666667039,-1.1822240168700038,2.666666666667039,True,False,
Terman1029,Terman1029:naitonalist superiority:hyp1,Terman1029 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,,,naitonalist superiority [hyp1],attitude,4.0,0.0505183566808034,-0.17916666666667025,1.262958917020085,-4.479166666666757,True,False,
