study_id,effect_id,outcome,model_ate,human_ate,treatment_family,outcome_family,target_population,synthetic_target_population,population_type,is_general_us_adult,is_specialized_population,study_weights_available,profile_variables_available,population_matching_method,profile_fields_available,weights_used,num_profiles,f_model_id,f_prompt_protocol_id,f_inference_config_hash,f_r_f,external_f_population_panel_version,external_f_population_panel_sha256,synthetic_prediction_status,requires_synthetic_regeneration,treatment_type,randomized_between_subjects,materials_available,outcome_type,outcome_min,outcome_max,outcome_range,finite_range,main_effect_compatible,human_ate_native,synthetic_ate_native,included_primary_calibration,included_secondary_sensitivity,exclusion_reason
McGinty730,McGinty730:social_stigma:hyp2,social_stigma [hyp2],4.6041666666667425,3.9735044159308064,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,0.15894017663723226,0.1841666666666697,True,False,
McGinty730,McGinty730:social_stigma:hyp3,social_stigma [hyp3],-19.77083333333337,6.669897185235163,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,0.2667958874094065,-0.7908333333333348,True,False,
McGinty730,McGinty730:social_stigma:hyp4,social_stigma [hyp4],-27.791666666666636,9.045535569599906,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,0.3618214227839962,-1.1116666666666655,True,False,
McGinty730,McGinty730:treatment_support:hyp1,treatment_support [hyp1],5.833333333333246,-3.4417679095100073,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.1376707163804003,0.23333333333332984,True,False,
McGinty730,McGinty730:treatment_support:hyp2,treatment_support [hyp2],6.437499999999874,-4.879393664037002,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.19517574656148007,0.25749999999999496,True,False,
McGinty730,McGinty730:treatment_support:hyp3,treatment_support [hyp3],9.624999999999883,-4.822313290055346,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.19289253160221387,0.38499999999999535,True,False,
McGinty730,McGinty730:treatment_support:hyp4,treatment_support [hyp4],9.85416666666663,-5.664295382037309,,attitude,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.2265718152814924,0.3941666666666652,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp1,willingness_to_pay_mentalhealthservices [hyp1],4.499999999999993,-3.6277287118819723,,binary_behavior,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,binary_behavior,1.0,2.0,1.0,True,True,-0.03627728711881972,0.04499999999999993,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp2,willingness_to_pay_mentalhealthservices [hyp2],5.083333333333506,-8.567630442007568,,binary_behavior,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,binary_behavior,1.0,2.0,1.0,True,True,-0.08567630442007568,0.05083333333333506,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,willingness_to_pay_mentalhealthservices [hyp3],5.91666666666697,-12.182001005530662,,binary_behavior,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,binary_behavior,1.0,2.0,1.0,True,True,-0.12182001005530663,0.0591666666666697,True,False,
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,willingness_to_pay_mentalhealthservices [hyp4],5.83333333333349,-12.160897280723027,,binary_behavior,McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),McGinty730 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,binary_behavior,1.0,2.0,1.0,True,True,-0.12160897280723026,0.0583333333333349,True,False,
Melin1066,Melin1066:Capable:hyp1,Capable [hyp1],5.138888888888838,10.167610167610164,,attitude,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.6100566100566098,0.30833333333333,True,False,
Melin1066,Melin1066:Capable:hyp2,Capable [hyp2],3.6666666666666625,6.498316498316504,,attitude,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.38989898989898997,0.21999999999999975,True,False,
Melin1066,Melin1066:Capable:hyp3,Capable [hyp3],3.3055555555556837,4.093723494486845,,attitude,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.2456234096692107,0.19833333333334124,True,False,
Melin1066,Melin1066:masculine:hyp1,masculine [hyp1],13.750000000000004,13.962093731334663,,attitude,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.8377256238800799,0.8250000000000002,True,False,
Melin1066,Melin1066:masculine:hyp2,masculine [hyp2],18.194444444444496,13.893835554836004,,attitude,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.8336301332901601,1.09166666666667,True,False,
Melin1066,Melin1066:masculine:hyp3,masculine [hyp3],20.66666666666666,15.589677371060667,,attitude,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.9353806422636399,1.2399999999999998,True,False,
Melin1066,Melin1066:salary:hyp1,salary,,,,,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,,,,,False,True,,,False,False,no_llm_match
Melin1066,Melin1066:salary:hyp2,salary,,,,,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,,,,,False,True,,,False,False,no_llm_match
Melin1066,Melin1066:salary:hyp3,salary,,,,,Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Melin1066 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,,,,,False,True,,,False,False,no_llm_match
Merolla843,Merolla843:foreign_policy:hyp1,foreign_policy [hyp1],4.027777777777669,5.250619401562845,,attitude,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.31503716409377036,0.24166666666666003,True,False,
Merolla843,Merolla843:foreign_policy:hyp2,foreign_policy [hyp2],2.5277777777776675,3.5849827757341632,,attitude,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.21509896654404992,0.15166666666666018,True,False,
Merolla843,Merolla843:foreign_policy:hyp3,foreign_policy [hyp3],1.5000000000000013,1.6656366258286814,,attitude,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.09993819754972044,0.08999999999999986,True,False,
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,hillary_clinton_leadership [hyp1],2.1944444444443323,-1.0754648195406669,,attitude,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.06452788917244012,0.13166666666665972,True,False,
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,hillary_clinton_leadership [hyp2],1.0277777777776609,0.8768975389131684,,attitude,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.05261385233478988,0.06166666666665943,True,False,
Merolla843,Merolla843:trump_leadership:hyp1,trump_leadership [hyp1],9.944444444444505,-4.465269642934672,,attitude,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.2679161785760802,0.5966666666666702,True,False,
Merolla843,Merolla843:trump_leadership:hyp2,trump_leadership [hyp2],2.8055555555556664,-2.23494599081,,attitude,Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Merolla843 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.1340967594486,0.1683333333333401,True,False,
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp1,BELIEVABLE [hyp1],-0.31944444444440556,0.9057603294101879,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.05434561976461172,-0.019166666666664334,True,False,
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp2,BELIEVABLE [hyp2],-0.8472222222222658,0.3365085751464769,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.020190514508788837,-0.05083333333333595,True,False,
